record_id,source,source_category,tier,name,canonical_name,value,value_text,range_low,range_high,range_text,demand,rarity,stability,origin,change_text,image_url,wiki_url,page_url,source_item_id,fetched_at
3fd9d5a3561d341775184cdf,mm2values,common,TIER 1,HL2,hl2,1.0,1 X (T1) Common,,,N/A,0.0,0.0,Stable,,,https://www.mm2values.com/img/HL2UP.png,https://murder-mystery-2.fandom.com/wiki/HL2,https://www.mm2values.com/?p=common,295,2026-07-31T08:58:43.620988+00:00
65b6dc67ab794752076a484f,mm2values,common,TIER 1,Hot Chocolate,hot chocolate,3.0,3 X (T1) Common,,,N/A,0.0,0.0,Stable,,,https://www.mm2values.com/img/HotChocolate2024.png,https://murder-mystery-2.fandom.com/wiki/Hot_Chocolate,https://www.mm2values.com/?p=common,869,2026-07-31T08:58:43.620988+00:00
7252cd50df3700df0151e8dc,mm2values,common,TIER 2,Hunter Knife,hunter knife,1.0,1 X (T1) Rare,,,N/A,2.0,3.0,Stable,,,https://www.mm2values.com/img/Hunter_Knife_2022.png,https://murder-mystery-2.fandom.com/wiki/Hunter,https://www.mm2values.com/?p=common,635,2026-07-31T08:58:43.620988+00:00
457a8877135c20fdfcfd01db,mm2values,common,TIER 1,Ice,ice,1.0,1 X (T1) Common,,,N/A,0.0,0.0,Stable,,,https://www.mm2values.com/img/IceUP.png,https://murder-mystery-2.fandom.com/wiki/Ice,https://www.mm2values.com/?p=common,274,2026-07-31T08:58:43.620988+00:00
5506f3155362f43b76bc3b79,mm2values,common,TIER 1,Igloo Gun,igloo gun,3.0,3 X (T1) Common,,,N/A,0.0,0.0,Stable,,,https://www.mm2values.com/img/Igloogun2024.png,https://murder-mystery-2.fandom.com/wiki/Igloo_(Gun),https://www.mm2values.com/?p=common,871,2026-07-31T08:58:43.620988+00:00
3fadff29d84a6cb6127884f8,mm2values,common,TIER 1,Igloo Knife,igloo knife,2.0,2 X (T1) Common,,,N/A,0.0,0.0,Stable,,,https://www.mm2values.com/img/IglooKnife2024.png,https://murder-mystery-2.fandom.com/wiki/Igloo_(Knife),https://www.mm2values.com/?p=common,881,2026-07-31T08:58:43.620988+00:00
a3cca3ecf1e08c5a3159d129,mm2values,common,TIER 3,Indy,indy,2.0,2,,,N/A,2.0,3.0,Stable,,,https://www.mm2values.com/img/IndyUP.png,https://murder-mystery-2.fandom.com/wiki/Indy,https://www.mm2values.com/?p=common,258,2026-07-31T08:58:43.620988+00:00
dc235272bb80d5ddabd7e99a,mm2values,common,TIER 3,Infected,infected,2.0,2,,,N/A,1.0,3.0,Stable,,,https://www.mm2values.com/img/infected.png,https://murder-mystery-2.fandom.com/wiki/Infected,https://www.mm2values.com/?p=common,206,2026-07-31T08:58:43.620988+00:00
d0420b17c7c108c5f2a33f4a,mm2values,common,TIER 3,Infected Gun,infected gun,3.0,3,,,N/A,2.0,3.0,Stable,,,https://www.mm2values.com/img/Infected_Gun_2022.png,https://murder-mystery-2.fandom.com/wiki/Infected_Gun_(2022),https://www.mm2values.com/?p=common,642,2026-07-31T08:58:43.620988+00:00
b5e4a899368caa4f83189e56,mm2values,common,TIER 2,Infected Knife,infected knife,1.0,1 X (T1) Rare,,,N/A,2.0,3.0,Stable,,,https://www.mm2values.com/img/Infected_Knife_2022.png,https://murder-mystery-2.fandom.com/wiki/Infected_Knife_(2022),https://www.mm2values.com/?p=common,641,2026-07-31T08:58:43.620988+00:00
9fc3f8b8387a31591ddd9554,mm2values,common,TIER 1,Infiltrator,infiltrator,1.0,1 X (T1) Common,,,N/A,0.0,0.0,Stable,,,https://www.mm2values.com/img/InfiltratorUP.png,https://murder-mystery-2.fandom.com/wiki/Infiltrator,https://www.mm2values.com/?p=common,285,2026-07-31T08:58:43.620988+00:00
25b4f89865bc9c77ea90e65f,mm2values,common,TIER 1,Iron,iron,1.0,1 X (T1) Common,,,N/A,0.0,0.0,Stable,,,https://www.mm2values.com/img/IronUP.png,https://murder-mystery-2.fandom.com/wiki/Iron,https://www.mm2values.com/?p=common,276,2026-07-31T08:58:43.620988+00:00
43aaefd307db782fb594f431,mm2values,common,TIER 1,Juice,juice,1.0,1 X (T1) Common,,,N/A,0.0,0.0,Stable,,,https://www.mm2values.com/img/JuiceGunUP.png,https://murder-mystery-2.fandom.com/wiki/Juice,https://www.mm2values.com/?p=common,286,2026-07-31T08:58:43.620988+00:00
baa00020be72bf7a68b9a3ce,mm2values,common,TIER 1,Leaf,leaf,1.0,1 X (T1) Common,,,N/A,0.0,0.0,Stable,,,https://www.mm2values.com/img/LeafMM2UP.png,https://murder-mystery-2.fandom.com/wiki/Leaf,https://www.mm2values.com/?p=common,464,2026-07-31T08:58:43.620988+00:00
1b30734d414ed211a59d2eab,mm2values,common,TIER 1,Leaves Knife,leaves knife,1.0,1 X (T1) Uncommon,,,N/A,1.5,1.5,Stable,,,https://www.mm2values.com/img/LeavesK25.png,https://murder-mystery-2.fandom.com/wiki/Leaves_Knife_(Summer_2025),https://www.mm2values.com/?p=common,920,2026-07-31T08:58:43.620988+00:00
481ffa78d52c4539d957259a,mm2values,common,TIER 1,Lights Gun,lights gun,2.0,2 X (T1) Common,,,N/A,0.0,0.0,Stable,,,https://www.mm2values.com/img/Lights_Gun_2025.png,,https://www.mm2values.com/?p=common,973,2026-07-31T08:58:43.620988+00:00
d0bbc90f0bf63db5aa29240a,mm2values,common,TIER 1,Lights Knife,lights knife,2.0,2 X (T1) Common,,,N/A,0.0,0.0,Stable,,,https://www.mm2values.com/img/Lights_Christmas_2025.png,,https://www.mm2values.com/?p=common,980,2026-07-31T08:58:43.620988+00:00
5e939e7c6ff34d76c317f8d5,mm2values,common,TIER 1,Linked,linked,1.0,1 X (T1) Common,,,N/A,0.0,0.0,Stable,,,https://www.mm2values.com/img/LinkedUP.png,https://murder-mystery-2.fandom.com/wiki/Linked,https://www.mm2values.com/?p=common,280,2026-07-31T08:58:43.620988+00:00
e0eafd018d6d7984180896cc,mm2values,common,TIER 1,Log,log,1.0,1 X (T1) Common,,,N/A,0.0,0.0,Stable,,,https://www.mm2values.com/img/Log_UP.png,https://murder-mystery-2.fandom.com/wiki/Log,https://www.mm2values.com/?p=common,301,2026-07-31T08:58:43.620988+00:00
cc2fde3ac271b701451f8b0f,mm2values,common,TIER 1,Love,love,1.0,1 X (T1) Uncommon,,,N/A,2.0,2.0,Stable,,,https://www.mm2values.com/img/Love2023.png,https://murder-mystery-2.fandom.com/wiki/Love,https://www.mm2values.com/?p=common,701,2026-07-31T08:58:43.620988+00:00
7ec87ac3a98bbfa7da889c9d,mm2values,common,TIER 1,Love (Knife),love knife,1.0,1 X (T1) Common,,,N/A,0.0,0.0,Stable,,,https://www.mm2values.com/img/Love_UP.png,https://murder-mystery-2.fandom.com/wiki/Love_(Knife),https://www.mm2values.com/?p=common,275,2026-07-31T08:58:43.620988+00:00
c1951d78fb493b61f5f69ce3,mm2values,common,TIER 1,Lovely,lovely,1.0,1 X (T1) Common,,,N/A,0.0,0.0,Stable,,,https://www.mm2values.com/img/LovelyKnifeUP.png,https://murder-mystery-2.fandom.com/wiki/Lovely,https://www.mm2values.com/?p=common,465,2026-07-31T08:58:43.620988+00:00
af0e4d47c27e498ae3b40c0f,mm2values,common,TIER 5,Mummified,mummified,17.0,17,,,N/A,2.0,3.5,Stable,,,https://www.mm2values.com/img/mummified.png,https://murder-mystery-2.fandom.com/wiki/Mummified_Knife,https://www.mm2values.com/?p=common,426,2026-07-31T08:58:43.620988+00:00
f94c60f1885044a02bf75817,mm2values,common,TIER 3,Neon,neon,2.0,2,,,N/A,1.0,3.0,Stable,,,https://www.mm2values.com/img/neon.png,https://murder-mystery-2.fandom.com/wiki/Neon,https://www.mm2values.com/?p=common,204,2026-07-31T08:58:43.620988+00:00
461f6828a926aeb59742be0a,mm2values,common,TIER 1,News,news,1.0,1 X (T1) Common,,,N/A,0.0,0.0,Stable,,,https://www.mm2values.com/img/NewsUP.png,https://murder-mystery-2.fandom.com/wiki/News,https://www.mm2values.com/?p=common,294,2026-07-31T08:58:43.620988+00:00
cac70b46712c528c9d87a3b7,mm2values,common,TIER 1,Oily,oily,1.0,1 X (T1) Common,,,N/A,0.0,0.0,Stable,,,https://www.mm2values.com/img/OilyUP.png,https://murder-mystery-2.fandom.com/wiki/Oily,https://www.mm2values.com/?p=common,298,2026-07-31T08:58:43.620988+00:00
7609b4d40703beda9bad8b1d,mm2values,common,TIER 4,Ollie,ollie,8.0,8,,,N/A,2.0,3.5,Stable,,,https://www.mm2values.com/img/Ollie_UP.png,https://murder-mystery-2.fandom.com/wiki/Ollie,https://www.mm2values.com/?p=common,256,2026-07-31T08:58:43.620988+00:00
fcce2ee464648f894324255d,mm2values,common,TIER 1,Orange,orange,1.0,1 X (T1) Common,,,N/A,0.0,0.0,Stable,,,https://www.mm2values.com/img/OrangeUP.png,https://murder-mystery-2.fandom.com/wiki/Orange,https://www.mm2values.com/?p=common,307,2026-07-31T08:58:43.620988+00:00
5b10fa3841d093f1c1093c70,mm2values,common,TIER 3,Ornament,ornament,1.0,1,,,N/A,1.0,3.0,Stable,,,https://www.mm2values.com/img/orn12015UP.png,https://murder-mystery-2.fandom.com/wiki/Ornament1_(Knife),https://www.mm2values.com/?p=common,216,2026-07-31T08:58:43.620988+00:00
a8adfc19d7f0d79112a2d4ed,mm2values,common,TIER 3,Ornament 1,ornament 1,1.0,1,,,N/A,1.0,3.0,Stable,,,https://www.mm2values.com/img/ornament1gun.png,https://murder-mystery-2.fandom.com/wiki/Ornament1_(Gun),https://www.mm2values.com/?p=common,215,2026-07-31T08:58:43.620988+00:00
ba325998a33668d46c3d6c08,mm2values,common,TIER 3,Ornament2 (Gun),ornament2 gun,1.0,1,,,N/A,1.0,3.0,Stable,,,https://www.mm2values.com/img/Ornament22015UP.png,https://murder-mystery-2.fandom.com/wiki/Ornament2_(Gun),https://www.mm2values.com/?p=common,214,2026-07-31T08:58:43.620988+00:00
dbc3af6158c940b2581c18b2,mm2values,common,TIER 3,Ornament2 (knife),ornament2 knife,1.0,1,,,N/A,1.0,3.0,Stable,,,https://www.mm2values.com/img/orn22015UP.png,https://murder-mystery-2.fandom.com/wiki/Ornament2_(Knife),https://www.mm2values.com/?p=common,213,2026-07-31T08:58:43.620988+00:00
3a44ab5db1acfae441c036c0,mm2values,common,TIER 2,Ornaments Gun,ornaments gun,1.0,1 X (T1) Rare,,,N/A,2.0,3.0,Stable,,,https://www.mm2values.com/img/Ornamentsgun2020.png,https://murder-mystery-2.fandom.com/wiki/Ornaments_(Gun),https://www.mm2values.com/?p=common,534,2026-07-31T08:58:43.620988+00:00
01db58e8026943fdf43c6414,mm2values,common,TIER 2,Ornaments Knife,ornaments knife,3.0,3 X (T1) Uncommon,,,N/A,1.0,1.0,Stable,,,https://www.mm2values.com/img/Ornaments2020.png,https://murder-mystery-2.fandom.com/wiki/Ornaments_(Knife),https://www.mm2values.com/?p=common,535,2026-07-31T08:58:43.620988+00:00
42f48c88ef9705a975b4b344,mm2values,common,TIER 3,Passion,passion,1.0,1,,,N/A,2.0,3.0,Stable,,,https://www.mm2values.com/img/passion.png,https://murder-mystery-2.fandom.com/wiki/Passion,https://www.mm2values.com/?p=common,207,2026-07-31T08:58:43.620988+00:00
69d43086a3c57bbf212e9689,mm2values,common,TIER 3,Patrick,patrick,2.0,2,,,N/A,1.0,3.0,Stable,,,https://www.mm2values.com/img/patrick.png,https://murder-mystery-2.fandom.com/wiki/Patrick,https://www.mm2values.com/?p=common,221,2026-07-31T08:58:43.620988+00:00
4b739750f1df7b940536c9c1,mm2values,common,TIER 1,Pea,pea,1.0,1 X (T1) Common,,,N/A,0.0,0.0,Stable,,,https://www.mm2values.com/img/PeaUP.png,https://murder-mystery-2.fandom.com/wiki/Pea,https://www.mm2values.com/?p=common,293,2026-07-31T08:58:43.620988+00:00
7887c2845ec8f13bcaf7d113,mm2values,common,TIER 2,Penguin Knife,penguin knife,2.0,2 X (T1) Legend,,,N/A,2.0,1.5,Stable,,,https://www.mm2values.com/img/Penguin2025.png,,https://www.mm2values.com/?p=common,983,2026-07-31T08:58:43.620988+00:00
9e398cdb913872ce2fa6a61d,mm2values,common,TIER 1,Peppermint Gun,peppermint gun,2.0,2 X (T1) Common,,,N/A,0.0,0.0,Stable,,,https://www.mm2values.com/img/peppermintgun.png,,https://www.mm2values.com/?p=common,979,2026-07-31T08:58:43.620988+00:00
0e8b1fd5b7fba569cbdfcd87,mm2values,common,TIER 1,Peppermint Knife,peppermint knife,2.0,2 X (T1) Common,,,N/A,0.0,0.0,Stable,,,https://www.mm2values.com/img/Peppermint_Knife_2025.png,,https://www.mm2values.com/?p=common,975,2026-07-31T08:58:43.620988+00:00
7ed31ac436a0d9d7b62e2c6c,mm2values,common,TIER 4,Phantom,phantom,11.0,11,,,N/A,1.0,4.0,Stable,,,https://www.mm2values.com/img/Phantom2017UP.png,https://murder-mystery-2.fandom.com/wiki/Phantom,https://www.mm2values.com/?p=common,247,2026-07-31T08:58:43.620988+00:00
39e24fd35eee41cc445bad8c,mm2values,common,TIER 2,Pine Gun,pine gun,3.0,3 X (T1) Legend,,,N/A,2.0,3.0,Stable,,,https://www.mm2values.com/img/pinegun.png,https://murder-mystery-2.fandom.com/wiki/Pine_(Gun),https://www.mm2values.com/?p=common,420,2026-07-31T08:58:43.620988+00:00
5ef93175ddeac4979e48faa9,mm2values,common,TIER 5,Pine Knife,pine knife,100.0,100,,,N/A,2.5,5.0,Stable,,,https://www.mm2values.com/img/pineknife.png,https://murder-mystery-2.fandom.com/wiki/Pine_(Knife),https://www.mm2values.com/?p=common,421,2026-07-31T08:58:43.620988+00:00
fcf66dc2f5f92f9aa1c3d269,mm2values,common,TIER 1,Plaid Gun,plaid gun,0.02,0.02,,,N/A,0.0,0.0,N/A,,,https://www.mm2values.com/img/Plaid26.png,https://murder-mystery-2.fandom.com/wiki/Plaid,https://www.mm2values.com/?p=common,1002,2026-07-31T08:58:43.620988+00:00
e2edbd6571138a071777154f,mm2values,common,TIER 2,Present,present,1.0,1 X (T1) Rare,,,N/A,2.0,2.0,Stable,,,https://www.mm2values.com/img/Present2017UP.png,https://murder-mystery-2.fandom.com/wiki/Present,https://www.mm2values.com/?p=common,252,2026-07-31T08:58:43.620988+00:00
3baf740747bf9afb2f0213d2,mm2values,common,TIER 1,Present Knife,present knife,2.0,2 X (T1) Common,,,N/A,0.0,0.0,Stable,,,https://www.mm2values.com/img/Present2023knife.png,https://murder-mystery-2.fandom.com/wiki/Present_(2023),https://www.mm2values.com/?p=common,791,2026-07-31T08:58:43.620988+00:00
abfa0e109f7f626eec645d92,mm2values,common,TIER 4,Prism,prism,15.0,15,,,N/A,2.0,3.0,Stable,,,https://www.mm2values.com/img/prism.png,https://murder-mystery-2.fandom.com/wiki/Prism,https://www.mm2values.com/?p=common,308,2026-07-31T08:58:43.620988+00:00
e734a2a1237d6187acdd1e82,mm2values,common,TIER 2,Pumpkin,pumpkin,2.0,2 X (T1) Uncommon,,,N/A,2.0,3.0,Stable,,,https://www.mm2values.com/img/Pumpkin_Gun_2023.png,,https://www.mm2values.com/?p=common,755,2026-07-31T08:58:43.620988+00:00
bcce97dba772f316bc50023a,mm2values,common,TIER 4,Pumpkin Patch,pumpkin patch,15.0,15,,,N/A,2.0,3.5,Stable,,,https://www.mm2values.com/img/pumpkinpatch.png,https://murder-mystery-2.fandom.com/wiki/Pumpkin_Patch,https://www.mm2values.com/?p=common,383,2026-07-31T08:58:43.620988+00:00
83d5f1c432eab57e9f84cee6,mm2values,common,TIER 2,RB Knife,rb knife,1.0,1 X (T1) Rare,,,N/A,2.0,3.0,Stable,,,https://www.mm2values.com/img/RBKnife.png,https://murder-mystery-2.fandom.com/wiki/RB_Knife,https://www.mm2values.com/?p=common,599,2026-07-31T08:58:43.620988+00:00
1ba90e466529b71efc5c331b,mm2values,common,TIER 1,Reindeer 2024,reindeer 2024,2.0,2 X (T1) Common,,,N/A,0.0,0.0,Stable,,,https://www.mm2values.com/img/Reindeer2024.png,https://murder-mystery-2.fandom.com/wiki/Reindeer_(2024),https://www.mm2values.com/?p=common,879,2026-07-31T08:58:43.620988+00:00
e0651194af47da0211cefe4d,mm2values,common,TIER 2,Reindeer Knife,reindeer knife,2.0,2 X (T1) Legend,,,N/A,2.0,1.5,Stable,,,https://www.mm2values.com/img/Reindeer_2025.png,,https://www.mm2values.com/?p=common,986,2026-07-31T08:58:43.620988+00:00
a72e7cc3c5eb44125dcd8120,mm2values,common,TIER 3,Reptile,reptile,2.0,2,,,N/A,1.0,3.0,Stable,,,https://www.mm2values.com/img/reptile.png,https://murder-mystery-2.fandom.com/wiki/Reptile,https://www.mm2values.com/?p=common,205,2026-07-31T08:58:43.620988+00:00
4ab0a0c0f6e53d68e91dd980,mm2values,common,TIER 1,Ribbon Knife,ribbon knife,2.0,2 X (T1) Common,,,N/A,0.0,0.0,Stable,,,https://www.mm2values.com/img/Ribbonknife2023.png,https://murder-mystery-2.fandom.com/wiki/Ribbon,https://www.mm2values.com/?p=common,789,2026-07-31T08:58:43.620988+00:00
d9e85eda7fc323170ba1b5e3,mm2values,common,TIER 2,Ribbons,ribbons,3.0,3 X (T1) Uncommon,,,N/A,0.0,1.0,Stable,,,https://www.mm2values.com/img/Ribbon2021.png,https://murder-mystery-2.fandom.com/wiki/Ribbons,https://www.mm2values.com/?p=common,560,2026-07-31T08:58:43.620988+00:00
0599324a081319161ef89295,mm2values,common,TIER 5,RIP Gun,rip gun,20.0,20,,,N/A,2.5,4.5,Stable,,,https://www.mm2values.com/img/ripgun.png,https://murder-mystery-2.fandom.com/wiki/RIP_Gun,https://www.mm2values.com/?p=common,427,2026-07-31T08:58:43.620988+00:00
621af864ae1ab73e14792334,mm2values,common,TIER 3,Roses,roses,1.0,1,,,N/A,2.0,3.0,Stable,,,https://www.mm2values.com/img/roses.png,https://murder-mystery-2.fandom.com/wiki/Roses,https://www.mm2values.com/?p=common,210,2026-07-31T08:58:43.620988+00:00
a15c05fb1e827d4d0eb143b4,mm2values,common,TIER 1,Sand,sand,0.0,0,,,N/A,0.0,0.0,N/A,,,https://www.mm2values.com/img/Sand2026.png,,https://www.mm2values.com/?p=common,1017,2026-07-31T08:58:43.620988+00:00
eb6096d85786e99fbca26025,mm2values,common,TIER 1,Sandy,sandy,1.0,1 X (T1) Common,,,N/A,0.0,0.0,Stable,,,https://www.mm2values.com/img/Sandy_UP.png,https://murder-mystery-2.fandom.com/wiki/Sandy,https://www.mm2values.com/?p=common,302,2026-07-31T08:58:43.620988+00:00
87cea4b26c6c79e5678c0f1a,mm2values,common,TIER 1,Sandy Gun,sandy gun,1.0,1 X (T1) Common,,,N/A,0.0,0.0,Stable,,,https://www.mm2values.com/img/Sandy.png,https://murder-mystery-2.fandom.com/wiki/Sandy_(Gun),https://www.mm2values.com/?p=common,822,2026-07-31T08:58:43.620988+00:00
a60fe8032655a336d2f1d22c,mm2values,common,TIER 2,Santa (2017),santa 2017,1.0,1 X (T1) Rare,,,N/A,2.0,2.0,Stable,,,https://www.mm2values.com/img/Santa2017UP.png,https://murder-mystery-2.fandom.com/wiki/Santa_(2017),https://www.mm2values.com/?p=common,250,2026-07-31T08:58:43.620988+00:00
af309b70c5e7c523e84af2f5,mm2values,common,TIER 3,Santa (Gun),santa gun,1.0,1,,,N/A,1.0,3.0,Stable,,,https://www.mm2values.com/img/SantaGun2015UP.png,https://murder-mystery-2.fandom.com/wiki/Santa_Gun_(2015),https://www.mm2values.com/?p=common,212,2026-07-31T08:58:43.620988+00:00
69ff2d6bb01a76eeead73dcd,mm2values,common,TIER 3,Santa (Knife),santa knife,1.0,1,,,N/A,1.0,3.0,Stable,,,https://www.mm2values.com/img/Santa_knife2015UP.png,https://murder-mystery-2.fandom.com/wiki/Santa_Knife_(2015),https://www.mm2values.com/?p=common,211,2026-07-31T08:58:43.620988+00:00
a034bbb2f0c0bba22d5e7cdf,mm2values,common,TIER 1,Santa Gun 23,santa gun 23,2.0,2 X (T1) Common,,,N/A,0.0,0.0,Stable,,,https://www.mm2values.com/img/Santa2023gun.png,https://murder-mystery-2.fandom.com/wiki/Santa_(2023),https://www.mm2values.com/?p=common,787,2026-07-31T08:58:43.620988+00:00
c512a17c284b9a4237e3a393,mm2values,common,TIER 2,Santa Knife,santa knife,1.0,1 X (T1) Rare,,,N/A,2.0,2.0,Stable,,,https://www.mm2values.com/img/Santa_2018up.png,https://murder-mystery-2.fandom.com/wiki/Santa_(2018),https://www.mm2values.com/?p=common,261,2026-07-31T08:58:43.620988+00:00
6734d8a09320deee9f62b1e7,mm2values,common,TIER 2,Scarf,scarf,1.0,1 X (T1) Rare,,,N/A,2.0,3.0,Stable,,,https://www.mm2values.com/img/Scarf.png,https://murder-mystery-2.fandom.com/wiki/Scarf,https://www.mm2values.com/?p=common,765,2026-07-31T08:58:43.620988+00:00
27c5ec0c2103f1aeb750a6d1,mm2values,common,TIER 1,Shaded,shaded,1.0,1 X (T1) Common,,,N/A,0.0,0.0,Stable,,,https://www.mm2values.com/img/ShadedUp.png,https://murder-mystery-2.fandom.com/wiki/Shaded,https://www.mm2values.com/?p=common,466,2026-07-31T08:58:43.620988+00:00
028b1ad7bfeff2532d176bc7,mm2values,common,TIER 4,Sidewinder,sidewinder,8.0,8,,,N/A,2.0,3.5,Stable,,,https://www.mm2values.com/img/SidewinderUP.png,https://murder-mystery-2.fandom.com/wiki/Sidewinder,https://www.mm2values.com/?p=common,253,2026-07-31T08:58:43.620988+00:00
eaa341eabccafe691744267b,mm2values,common,TIER 4,Sketchy,sketchy,5.0,5,,,N/A,2.0,3.0,Stable,,,https://www.mm2values.com/img/sketchy.png,https://murder-mystery-2.fandom.com/wiki/Sketchy,https://www.mm2values.com/?p=common,312,2026-07-31T08:58:43.620988+00:00
c0c0619ccd17e4982175c98b,mm2values,common,TIER 4,Skool,skool,8.0,8,,,N/A,1.5,3.0,Stable,,,https://www.mm2values.com/img/skool.png,https://murder-mystery-2.fandom.com/wiki/Skool,https://www.mm2values.com/?p=common,220,2026-07-31T08:58:43.620988+00:00
a3e83c6097eadbbd0ca2ffc7,mm2values,common,TIER 1,Skyline Knife,skyline knife,1.0,1 X (T1) Uncommon,,,N/A,0.0,0.0,Stable,,,https://www.mm2values.com/img/SkylineK25.png,https://murder-mystery-2.fandom.com/wiki/Skyline,https://www.mm2values.com/?p=common,909,2026-07-31T08:58:43.620988+00:00
59737b21e854df2bbffe547c,mm2values,common,TIER 3,Slashed,slashed,1.0,1,,,N/A,2.0,3.0,Stable,,,https://www.mm2values.com/img/Slashed.png,https://murder-mystery-2.fandom.com/wiki/Slashed,https://www.mm2values.com/?p=common,611,2026-07-31T08:58:43.620988+00:00
01ce66216f4aafe4c9d0c82a,mm2values,common,TIER 1,Slate,slate,1.0,1 X (T1) Common,,,N/A,0.0,0.0,Stable,,,https://www.mm2values.com/img/SlateKnifeUP.png,https://murder-mystery-2.fandom.com/wiki/Slate,https://www.mm2values.com/?p=common,281,2026-07-31T08:58:43.620988+00:00
2b9ccbc484d5d3f3ef360c5f,mm2values,common,TIER 3,Slime Gun,slime gun,1.0,1,,,N/A,0.5,2.0,Stable,,,https://www.mm2values.com/img/SlimeGun2018UP.png,https://murder-mystery-2.fandom.com/wiki/Slime_(Gun),https://www.mm2values.com/?p=common,232,2026-07-31T08:58:43.620988+00:00
98fdca1b303b50d080b38baa,mm2values,common,TIER 3,Slime Knife,slime knife,3.0,3,,,N/A,0.5,2.5,Stable,,,https://www.mm2values.com/img/SlimeK2018UP.png,https://murder-mystery-2.fandom.com/wiki/Slime_(Knife),https://www.mm2values.com/?p=common,233,2026-07-31T08:58:43.620988+00:00
5262d287c38078317974df74,mm2values,common,TIER 5,Slimy,slimy,17.0,17,,,N/A,2.0,3.5,Stable,,,https://www.mm2values.com/img/slimeyknife.png,https://murder-mystery-2.fandom.com/wiki/Slimy,https://www.mm2values.com/?p=common,413,2026-07-31T08:58:43.620988+00:00
aafb8628925fa99085e8637a,mm2values,common,TIER 1,Snowball Gun,snowball gun,2.0,2 X (T1) Common,,,N/A,0.0,0.0,Stable,,,https://www.mm2values.com/img/Snowball_Gun_2025_chistmas.png,,https://www.mm2values.com/?p=common,981,2026-07-31T08:58:43.620988+00:00
73e52f3ba9b9a2c5fe207784,mm2values,common,TIER 1,Snowball Knife,snowball knife,2.0,2 X (T1) Common,,,N/A,0.0,0.0,Stable,,,https://www.mm2values.com/img/Snowball_Knife_2025.png,,https://www.mm2values.com/?p=common,974,2026-07-31T08:58:43.620988+00:00
16120d7f339044c4d07de1b6,mm2values,common,TIER 1,Snowfall,snowfall,2.0,2 X (T1) Common,,,N/A,0.0,0.0,Stable,,,https://www.mm2values.com/img/Snowfall2023knife.png,https://murder-mystery-2.fandom.com/wiki/Snowfall_(Knife),https://www.mm2values.com/?p=common,786,2026-07-31T08:58:43.620988+00:00
4d16f2bd078e9c7567fa3620,mm2values,common,TIER 5,Snowflakes Gun,snowflakes gun,30.0,30,,,N/A,2.0,4.5,Stable,,,https://www.mm2values.com/img/snowflakesgun.png,https://murder-mystery-2.fandom.com/wiki/Snowflakes_(Gun),https://www.mm2values.com/?p=common,411,2026-07-31T08:58:43.620988+00:00
64be917aa2124d00b9c2cbc7,mm2values,common,TIER 2,Snowflakes Knife,snowflakes knife,2.0,2 X (T1) Legend,,,N/A,2.0,3.0,Stable,,,https://www.mm2values.com/img/snowflakesknife.png,https://murder-mystery-2.fandom.com/wiki/Snowflakes_(Knife),https://www.mm2values.com/?p=common,412,2026-07-31T08:58:43.620988+00:00
d44259f161acd912c395de65,mm2values,common,TIER 5,Snowman Gun,snowman gun,25.0,25,,,N/A,2.0,4.0,Stable,,,https://www.mm2values.com/img/Snowman_gun2018up.png,https://murder-mystery-2.fandom.com/wiki/Snowman_Gun_(2018),https://www.mm2values.com/?p=common,269,2026-07-31T08:58:43.620988+00:00
5ccdbdeaf0e64fe233cfd41c,mm2values,common,TIER 1,Snowman Gun 2022,snowman gun 2022,1.0,1 X (T1) Uncommon,,,N/A,2.0,3.0,Stable,,,https://www.mm2values.com/img/SnowmanG2022.png,https://murder-mystery-2.fandom.com/wiki/Snowman_Gun_(2022),https://www.mm2values.com/?p=common,667,2026-07-31T08:58:43.620988+00:00
3fc63024fc7286a4349630ac,mm2values,common,TIER 2,Snowman Knife,snowman knife,1.0,1 X (T1) Rare,,,N/A,2.0,2.0,Stable,,,https://www.mm2values.com/img/Snowman_2018up.png,https://murder-mystery-2.fandom.com/wiki/Snowman_Knife_(2018),https://www.mm2values.com/?p=common,260,2026-07-31T08:58:43.620988+00:00
e1dbeb58f59790da219598b2,mm2values,common,TIER 1,Snowman Knife 2022,snowman knife 2022,2.0,2 X (T1) Common,,,N/A,0.0,0.0,Stable,,,https://www.mm2values.com/img/SnowmanK2022.png,https://murder-mystery-2.fandom.com/wiki/Snowman_Knife_(2022),https://www.mm2values.com/?p=common,677,2026-07-31T08:58:43.620988+00:00
a2aa4f1c9554d1d9f681e44e,mm2values,common,TIER 3,Sparkle1,sparkle1,2.0,2,,,N/A,2.0,2.5,Stable,,,https://www.mm2values.com/img/Sparkle1UP.png,https://murder-mystery-2.fandom.com/wiki/Sparkle1,https://www.mm2values.com/?p=common,241,2026-07-31T08:58:43.620988+00:00
c0363d7b51d0ad2b46221ef0,mm2values,common,TIER 5,Sparkle10,sparkle10,22.0,22,,,N/A,2.0,2.5,Stable,,,https://www.mm2values.com/img/Sparkle10UP.png,https://murder-mystery-2.fandom.com/wiki/Sparkle10,https://www.mm2values.com/?p=common,240,2026-07-31T08:58:43.620988+00:00
